 ,Greedy,Weighted-A*,A*,Dijkstras, ,Greedy,Weighted-A*,A*,Dijkstras
Time:,0.034626007080078125,0.046999454498291016,0.05350184440612793,0.052135467529296875,Traffic:,76,72,61,61
Time:,0.06613588333129883,0.07570552825927734,0.08531475067138672,0.0850224494934082,Traffic:,137,80,80,80
Time:,0.09283065795898438,0.10938763618469238,0.12809371948242188,0.13002443313598633,Traffic:,93,93,93,93
Time:,0.1114506721496582,0.1273198127746582,0.1576547622680664,0.15875840187072754,Traffic:,60,60,60,60
Time:,0.146256685256958,0.17388391494750977,0.2373509407043457,0.2450094223022461,Traffic:,158,148,144,144
Time:,0.27277159690856934,0.430438756942749,0.5917778015136719,0.6003234386444092,Traffic:,416,397,397,397
Time:,0.5902395248413086,0.8262157440185547,1.84555983543396,1.9713735580444336,Traffic:,618,580,548,550
Time:,0.6093084812164307,0.853015661239624,1.8861536979675293,2.015122652053833,Traffic:,92,92,88,88
Time:,1.0733482837677002,1.3732056617736816,3.1285016536712646,3.151427745819092,Traffic:,373,247,221,221
Time:,1.1569933891296387,1.4587936401367188,3.219191551208496,3.244067668914795,Traffic:,160,160,160,160
Time:,1.2007462978363037,1.5057978630065918,3.274970293045044,3.3019089698791504,Traffic:,200,200,200,200
Time:,1.2398402690887451,1.5555737018585205,3.361607313156128,3.39072322845459,Traffic:,216,216,213,213
Time:,1.2637662887573242,1.5817947387695312,3.4045863151550293,3.444629192352295,Traffic:,92,92,92,92
Time:,1.308183193206787,1.6297998428344727,3.5183095932006836,3.5617661476135254,Traffic:,199,199,199,199
Time:,0.001613616943359375,0.0013623237609863281,0.0013561248779296875,0.0012936592102050781,Traffic:,20,20,20,20
Time:,0.008754730224609375,0.008395195007324219,0.008419275283813477,0.008300542831420898,Traffic:,60,60,60,60
Time:,0.07518148422241211,0.0429532527923584,0.05588841438293457,0.05406045913696289,Traffic:,74,70,65,65
Time:,0.10616660118103027,0.08158135414123535,0.10223960876464844,0.099029541015625,Traffic:,127,104,104,104
Time:,0.1293785572052002,0.11275649070739746,0.1480855941772461,0.14165878295898438,Traffic:,113,113,113,113
Time:,0.14747333526611328,0.1308763027191162,0.1765124797821045,0.16934657096862793,Traffic:,67,67,67,67
Time:,0.1835930347442627,0.17029619216918945,0.2548234462738037,0.25066590309143066,Traffic:,130,130,130,130
Time:,0.3117032051086426,0.40103816986083984,0.6026725769042969,0.5939657688140869,Traffic:,371,337,328,328
Time:,0.6354424953460693,0.8350722789764404,2.0326995849609375,2.0987069606781006,Traffic:,665,624,600,600
Time:,0.6545894145965576,0.854128360748291,2.0771918296813965,2.1434578895568848,Traffic:,79,79,79,79
Time:,1.1235835552215576,1.3810656070709229,3.105609655380249,3.2062699794769287,Traffic:,349,247,211,212
Time:,1.2119884490966797,1.471111536026001,3.2004787921905518,3.300356864929199,Traffic:,187,187,187,187
Time:,1.2572064399719238,1.5154955387115479,3.2497398853302,3.3510849475860596,Traffic:,207,207,207,207
Time:,1.2992653846740723,1.5639255046844482,3.334751844406128,3.4427897930145264,Traffic:,161,161,161,161
Time:,1.3234074115753174,1.5885748863220215,3.3894007205963135,3.4981305599212646,Traffic:,103,103,103,103
Time:,1.3713452816009521,1.6331758499145508,3.4769866466522217,3.5895419120788574,Traffic:,187,187,186,186
Time:,0.0016040802001953125,0.0015528202056884766,0.0014050006866455078,0.0013680458068847656,Traffic:,11,11,11,11
Time:,0.010874032974243164,0.009167909622192383,0.008658170700073242,0.008331298828125,Traffic:,35,35,35,35
Time:,0.03584790229797363,0.044194698333740234,0.05570244789123535,0.05272531509399414,Traffic:,84,79,77,77
Time:,0.06543779373168945,0.07443070411682129,0.10021352767944336,0.09644842147827148,Traffic:,130,98,98,98
Time:,0.08843469619750977,0.09903669357299805,0.14340877532958984,0.14279437065124512,Traffic:,113,113,113,113
Time:,0.1063544750213623,0.11820673942565918,0.17520380020141602,0.1748342514038086,Traffic:,65,65,65,65
Time:,0.1413881778717041,0.1643519401550293,0.25458192825317383,0.2599921226501465,Traffic:,166,157,157,157
Time:,0.2633230686187744,0.4271659851074219,0.6055469512939453,0.6123111248016357,Traffic:,411,391,381,381
Time:,0.5830183029174805,0.989037275314331,2.084711790084839,2.1497690677642822,Traffic:,648,642,608,608
Time:,0.6018843650817871,1.012153148651123,2.1244406700134277,2.1894800662994385,Traffic:,97,97,94,94
Time:,1.0733263492584229,1.4092810153961182,2.998718738555908,3.0932791233062744,Traffic:,368,201,174,173
Time:,1.1834571361541748,1.4901628494262695,3.091543674468994,3.1864099502563477,Traffic:,168,168,168,168
Time:,1.2285451889038086,1.5367300510406494,3.1463723182678223,3.2409048080444336,Traffic:,206,206,200,200
Time:,1.268768072128296,1.5794851779937744,3.2203683853149414,3.3270139694213867,Traffic:,160,160,160,160
Time:,1.292248010635376,1.6055982112884521,3.27309250831604,3.3895208835601807,Traffic:,108,108,108,108
Time:,1.3370790481567383,1.6518151760101318,3.369123697280884,3.48954701423645,Traffic:,182,182,175,175
Time:,0.0016498565673828125,0.0014119148254394531,0.0013430118560791016,0.0012099742889404297,Traffic:,17,17,17,17
Time:,0.008837223052978516,0.008104085922241211,0.008103132247924805,0.008273124694824219,Traffic:,43,43,43,43
Time:,0.034748077392578125,0.04554104804992676,0.04880523681640625,0.050368309020996094,Traffic:,68,68,59,59
Time:,0.06369423866271973,0.077117919921875,0.09520244598388672,0.09479618072509766,Traffic:,133,112,103,103
Time:,0.09027814865112305,0.1060478687286377,0.1427464485168457,0.14307308197021484,Traffic:,92,92,92,92
Time:,0.10851812362670898,0.12224173545837402,0.1669292449951172,0.17136120796203613,Traffic:,49,49,49,49
Time:,0.14479637145996094,0.1583728790283203,0.2439725399017334,0.2575802803039551,Traffic:,104,104,104,104
Time:,0.26834940910339355,0.4190828800201416,0.6080803871154785,0.6184210777282715,Traffic:,415,402,397,397
Time:,0.5917351245880127,0.8630199432373047,2.0527703762054443,2.1240041255950928,Traffic:,662,609,595,594
Time:,0.6103508472442627,0.8832502365112305,2.093461275100708,2.1643588542938232,Traffic:,93,93,90,90
Time:,1.0841457843780518,1.3414523601531982,3.2706713676452637,3.320417881011963,Traffic:,323,229,208,209
Time:,1.1723287105560303,1.4294564723968506,3.3652052879333496,3.415289878845215,Traffic:,228,228,228,228
Time:,1.2175087928771973,1.4766526222229004,3.4213790893554688,3.475158929824829,Traffic:,211,211,211,211
Time:,1.2569985389709473,1.5249993801116943,3.5086169242858887,3.561595916748047,Traffic:,178,178,178,178
Time:,1.2812955379486084,1.5495474338531494,3.563887119293213,3.6214699745178223,Traffic:,123,123,123,123
Time:,1.3270494937896729,1.5972063541412354,3.6745080947875977,3.7415597438812256,Traffic:,189,189,189,189
Time:,0.0013580322265625,0.0012428760528564453,0.0012831687927246094,0.0011861324310302734,Traffic:,4,4,4,4
Time:,0.008449077606201172,0.009134769439697266,0.008198261260986328,0.009802103042602539,Traffic:,45,45,45,45
Time:,0.07292509078979492,0.04642987251281738,0.05400228500366211,0.05318617820739746,Traffic:,82,68,61,62
Time:,0.10551786422729492,0.08961701393127441,0.10413932800292969,0.10458540916442871,Traffic:,112,112,110,110
Time:,0.12852072715759277,0.12110090255737305,0.14861416816711426,0.1500244140625,Traffic:,95,95,95,95
Time:,0.14721965789794922,0.1385362148284912,0.17338204383850098,0.17642855644226074,Traffic:,49,49,49,49
Time:,0.1846177577972412,0.18268227577209473,0.2546267509460449,0.25842761993408203,Traffic:,157,157,148,148
Time:,0.31154870986938477,0.4575045108795166,0.6184477806091309,0.6109325885772705,Traffic:,437,413,392,392
Time:,0.6252448558807373,0.8937134742736816,1.970228672027588,2.0428128242492676,Traffic:,658,654,625,625
Time:,0.6436700820922852,0.9128265380859375,1.9972517490386963,2.0741469860076904,Traffic:,69,69,69,69
Time:,1.120656967163086,1.456437349319458,3.008612871170044,3.171694040298462,Traffic:,346,223,204,204
Time:,1.208076000213623,1.5434563159942627,3.101602792739868,3.2649991512298584,Traffic:,199,199,197,199
Time:,1.251481056213379,1.5886971950531006,3.1560208797454834,3.3202033042907715,Traffic:,206,206,206,206
Time:,1.291712999343872,1.6435751914978027,3.246013879776001,3.4067392349243164,Traffic:,189,189,179,178
Time:,1.3156061172485352,1.667757272720337,3.3018298149108887,3.4738590717315674,Traffic:,110,110,110,110
Time:,1.3588769435882568,1.7145943641662598,3.392415761947632,3.5626580715179443,Traffic:,211,211,193,193
Time:,0.001544952392578125,0.0016069412231445312,0.0014698505401611328,0.0013661384582519531,Traffic:,8,8,8,8
Time:,0.009830951690673828,0.009297847747802734,0.008458852767944336,0.008774280548095703,Traffic:,37,37,37,37
Time:,0.03519916534423828,0.04612159729003906,0.054121971130371094,0.05302619934082031,Traffic:,80,76,74,74
Time:,0.06427812576293945,0.08543181419372559,0.11216998100280762,0.10997939109802246,Traffic:,104,95,94,94
Time:,0.08866715431213379,0.11636877059936523,0.15599894523620605,0.15381145477294922,Traffic:,121,121,121,121
Time:,0.10818004608154297,0.1366279125213623,0.18506479263305664,0.18429064750671387,Traffic:,86,86,86,86
Time:,0.14353728294372559,0.17699599266052246,0.27056288719177246,0.26864075660705566,Traffic:,143,143,139,139
Time:,0.2725701332092285,0.4512650966644287,0.6173539161682129,0.6123318672180176,Traffic:,422,407,383,383
Time:,0.5860731601715088,0.8768670558929443,2.0892319679260254,2.103907823562622,Traffic:,653,619,594,594
Time:,0.6062321662902832,0.8957750797271729,2.1327011585235596,2.146984100341797,Traffic:,96,96,96,96
Time:,1.0846283435821533,1.4837181568145752,3.099283218383789,3.1952359676361084,Traffic:,308,220,196,196
Time:,1.1698391437530518,1.5374970436096191,3.183499336242676,3.277498960494995,Traffic:,169,169,169,169
Time:,1.2165732383728027,1.5813510417938232,3.240460157394409,3.3356518745422363,Traffic:,208,208,208,208
Time:,1.2557995319366455,1.631140947341919,3.3289480209350586,3.4192428588867188,Traffic:,169,169,169,169
Time:,1.281883716583252,1.6571619510650635,3.3770241737365723,3.4716837406158447,Traffic:,108,108,106,106
Time:,1.3277084827423096,1.7025809288024902,3.4761452674865723,3.588054895401001,Traffic:,169,169,169,169
Time:,0.0015323162078857422,0.0014591217041015625,0.0014448165893554688,0.001416921615600586,Traffic:,13,13,13,13
Time:,0.009131193161010742,0.008552074432373047,0.008314847946166992,0.008427143096923828,Traffic:,39,39,39,39
Time:,0.03681612014770508,0.0499880313873291,0.05260920524597168,0.0522303581237793,Traffic:,87,83,72,73
Time:,0.06557631492614746,0.08245086669921875,0.09708905220031738,0.0956733226776123,Traffic:,129,103,96,96
Time:,0.09261941909790039,0.11573505401611328,0.13948607444763184,0.1380302906036377,Traffic:,118,118,118,118
Time:,0.11181044578552246,0.13318586349487305,0.16657519340515137,0.16618633270263672,Traffic:,71,71,71,71
Time:,0.14685559272766113,0.17395281791687012,0.2410261631011963,0.24500656127929688,Traffic:,122,122,122,122
Time:,0.27350950241088867,0.41978883743286133,0.6011819839477539,0.604560375213623,Traffic:,393,365,359,358
Time:,0.589930534362793,0.8068118095397949,1.8249309062957764,1.9374754428863525,Traffic:,603,585,556,556
Time:,0.6084558963775635,0.8273286819458008,1.8540840148925781,1.9691393375396729,Traffic:,50,50,50,50
Time:,1.0722298622131348,1.4275269508361816,2.9084153175354004,3.0725502967834473,Traffic:,286,237,193,194
Time:,1.1573350429534912,1.5139436721801758,2.9998912811279297,3.1678552627563477,Traffic:,206,206,206,206
Time:,1.2016050815582275,1.5579547882080078,3.056544303894043,3.2247672080993652,Traffic:,201,201,201,201
Time:,1.2412471771240234,1.6068120002746582,3.1409554481506348,3.3121449947357178,Traffic:,167,167,167,167
Time:,1.2656164169311523,1.632472038269043,3.2025015354156494,3.381431818008423,Traffic:,100,100,93,93
Time:,1.3112483024597168,1.678581953048706,3.2944552898406982,3.475463628768921,Traffic:,189,189,176,176
Time:,0.0013670921325683594,0.0012850761413574219,0.0012598037719726562,0.0012249946594238281,Traffic:,11,11,11,11
Time:,0.008554935455322266,0.008592844009399414,0.008136749267578125,0.0081939697265625,Traffic:,40,40,40,40
Time:,0.07330513000488281,0.04973292350769043,0.05181550979614258,0.05546832084655762,Traffic:,87,87,78,78
Time:,0.10270118713378906,0.08794999122619629,0.0976414680480957,0.10694551467895508,Traffic:,106,101,97,97
Time:,0.1251354217529297,0.12221837043762207,0.14293146133422852,0.15271759033203125,Traffic:,103,103,103,103
Time:,0.142472505569458,0.1405184268951416,0.1770946979522705,0.19026660919189453,Traffic:,68,68,68,68
Time:,0.17764878273010254,0.18231940269470215,0.2517566680908203,0.26703953742980957,Traffic:,151,151,150,150
Time:,0.3004915714263916,0.4297823905944824,0.6095266342163086,0.633042573928833,Traffic:,425,413,404,404
Time:,0.6155333518981934,0.9660122394561768,2.0457606315612793,2.1436092853546143,Traffic:,682,672,662,660
Time:,0.6345124244689941,0.985288143157959,2.071969747543335,2.1732921600341797,Traffic:,50,50,50,50
Time:,1.103318691253662,1.476553201675415,3.0282766819000244,3.1526241302490234,Traffic:,359,230,197,195
Time:,1.1846065521240234,1.566319227218628,3.1212775707244873,3.2426071166992188,Traffic:,200,200,200,200
Time:,1.228581428527832,1.613337516784668,3.1749205589294434,3.3027422428131104,Traffic:,213,213,209,209
Time:,1.268355369567871,1.6611554622650146,3.2624754905700684,3.3884613513946533,Traffic:,181,181,181,182
Time:,1.2923173904418945,1.6844263076782227,3.310542583465576,3.437603235244751,Traffic:,107,98,98,98
Time:,1.3384792804718018,1.7282342910766602,3.4093034267425537,3.551807165145874,Traffic:,206,206,206,206
Time:,0.0015180110931396484,0.00150299072265625,0.001425027847290039,0.0014069080352783203,Traffic:,19,19,19,19
Time:,0.010141134262084961,0.008833169937133789,0.00820612907409668,0.008336782455444336,Traffic:,46,46,46,46
Time:,0.035607099533081055,0.04637002944946289,0.0529942512512207,0.05131387710571289,Traffic:,77,77,67,67
Time:,0.06507635116577148,0.0760948657989502,0.09400200843811035,0.09531116485595703,Traffic:,118,85,85,85
Time:,0.08738827705383301,0.10110974311828613,0.13685917854309082,0.13579201698303223,Traffic:,79,79,79,79
Time:,0.10668134689331055,0.12332272529602051,0.16695618629455566,0.167510986328125,Traffic:,89,89,89,89
Time:,0.14154458045959473,0.1708085536956787,0.2518422603607178,0.2493588924407959,Traffic:,163,163,154,154
Time:,0.27257442474365234,0.38640260696411133,0.6055023670196533,0.5970518589019775,Traffic:,383,374,360,360
Time:,0.6060054302215576,0.798621654510498,1.8505175113677979,1.940140962600708,Traffic:,642,625,587,587
Time:,0.6248786449432373,0.8213984966278076,1.891148567199707,1.9839112758636475,Traffic:,97,97,97,97
Time:,1.0934383869171143,1.3524162769317627,2.933769464492798,3.0863444805145264,Traffic:,342,235,211,214
Time:,1.1830992698669434,1.4374172687530518,3.0246593952178955,3.1764187812805176,Traffic:,213,213,213,213
Time:,1.229849100112915,1.4817252159118652,3.081521511077881,3.2327356338500977,Traffic:,210,210,210,210
Time:,1.2714321613311768,1.5371124744415283,3.1667356491088867,3.3216774463653564,Traffic:,175,175,161,161
Time:,1.2973833084106445,1.5614063739776611,3.21730637550354,3.3875882625579834,Traffic:,91,91,91,91
Time:,1.3405342102050781,1.6063191890716553,3.311053514480591,3.4814963340759277,Traffic:,176,176,176,176
Time:,0.0015747547149658203,0.0014481544494628906,0.0013878345489501953,0.001310110092163086,Traffic:,7,7,7,7
Time:,0.00888967514038086,0.008390188217163086,0.008983850479125977,0.009066104888916016,Traffic:,49,49,49,49
Time:,0.03445076942443848,0.043602943420410156,0.05167698860168457,0.05348801612854004,Traffic:,59,59,52,52
Time:,0.06359386444091797,0.07385087013244629,0.09221792221069336,0.09685182571411133,Traffic:,139,86,86,88
Time:,0.09005355834960938,0.09876394271850586,0.13572001457214355,0.13848471641540527,Traffic:,105,105,105,105
Time:,0.10772871971130371,0.1166222095489502,0.15666580200195312,0.16179180145263672,Traffic:,48,48,48,48
Time:,0.14274048805236816,0.16091609001159668,0.24055266380310059,0.24241304397583008,Traffic:,152,152,151,151
Time:,0.2718677520751953,0.42297935485839844,0.5943739414215088,0.592473030090332,Traffic:,435,398,388,388
Time:,0.5943417549133301,0.8462562561035156,1.9007859230041504,2.013192892074585,Traffic:,682,629,608,608
Time:,0.6147427558898926,0.8704783916473389,1.9425430297851562,2.057987928390503,Traffic:,95,95,95,95
Time:,1.0797646045684814,1.4861996173858643,2.9570889472961426,3.134726047515869,Traffic:,336,254,195,200
Time:,1.1665616035461426,1.573685646057129,3.0524368286132812,3.2289092540740967,Traffic:,216,216,215,216
Time:,1.2104263305664062,1.6187903881072998,3.109774589538574,3.2889373302459717,Traffic:,195,195,195,195
Time:,1.253636360168457,1.6725893020629883,3.1949045658111572,3.379566192626953,Traffic:,188,169,164,164
Time:,1.2774224281311035,1.6980392932891846,3.249997615814209,3.4497690200805664,Traffic:,103,103,98,98
Time:,1.3207504749298096,1.7403230667114258,3.340230703353882,3.5478689670562744,Traffic:,171,171,171,171
Time:,0.0015478134155273438,0.0014278888702392578,0.001280069351196289,0.0012331008911132812,Traffic:,21,21,21,21
Time:,0.008780956268310547,0.00904703140258789,0.008265972137451172,0.00838327407836914,Traffic:,34,34,34,34
Time:,0.07375192642211914,0.04633307456970215,0.05085492134094238,0.05187392234802246,Traffic:,70,60,57,57
Time:,0.10344600677490234,0.08310794830322266,0.09959602355957031,0.10148096084594727,Traffic:,109,96,96,96
Time:,0.12630820274353027,0.10537362098693848,0.1433091163635254,0.14946985244750977,Traffic:,106,106,105,105
Time:,0.14465904235839844,0.12329363822937012,0.17187118530273438,0.1776118278503418,Traffic:,62,62,62,62
Time:,0.18302106857299805,0.1654818058013916,0.25138211250305176,0.2599349021911621,Traffic:,137,137,137,137
Time:,0.31028008460998535,0.4007415771484375,0.5993733406066895,0.6102828979492188,Traffic:,371,364,357,357
Time:,0.6353759765625,0.9853315353393555,2.1533281803131104,2.191973924636841,Traffic:,722,672,660,660
Time:,0.6537668704986572,1.0072503089904785,2.183659076690674,2.224987745285034,Traffic:,73,73,73,73
Time:,1.1209039688110352,1.5269131660461426,3.1697468757629395,3.2566068172454834,Traffic:,343,226,187,187
Time:,1.2109348773956299,1.6205432415008545,3.261852264404297,3.3470866680145264,Traffic:,212,212,212,212
Time:,1.254565954208374,1.6650631427764893,3.319812536239624,3.4038987159729004,Traffic:,189,189,189,189
Time:,1.2963330745697021,1.7103729248046875,3.402632474899292,3.488515615463257,Traffic:,183,183,170,170
Time:,1.3210151195526123,1.7385280132293701,3.4471523761749268,3.533780336380005,Traffic:,88,88,84,84
Time:,1.3639328479766846,1.7847912311553955,3.5399773120880127,3.630371570587158,Traffic:,197,197,197,197
Time:,0.0015943050384521484,0.0015010833740234375,0.0014498233795166016,0.0013628005981445312,Traffic:,5,5,5,5
Time:,0.010887384414672852,0.009080171585083008,0.008402585983276367,0.008370637893676758,Traffic:,37,37,37,37
Time:,0.03646969795227051,0.043003082275390625,0.0486605167388916,0.04889059066772461,Traffic:,75,72,69,69
Time:,0.06562638282775879,0.08013606071472168,0.09199762344360352,0.09349465370178223,Traffic:,143,97,97,97
Time:,0.09004521369934082,0.10217785835266113,0.1345505714416504,0.13572144508361816,Traffic:,94,94,94,94
Time:,0.10790443420410156,0.1224367618560791,0.16415047645568848,0.16507768630981445,Traffic:,74,74,74,74
Time:,0.14259552955627441,0.1591496467590332,0.24059057235717773,0.2488696575164795,Traffic:,151,151,147,146
Time:,0.2713627815246582,0.3366818428039551,0.5885255336761475,0.6003837585449219,Traffic:,365,339,339,339
Time:,0.6007137298583984,0.7620248794555664,2.0294604301452637,2.111238718032837,Traffic:,741,648,640,640
Time:,0.62103271484375,0.7819027900695801,2.0688366889953613,2.1518445014953613,Traffic:,57,57,57,57
Time:,1.093878984451294,1.3555338382720947,2.9301445484161377,3.064645528793335,Traffic:,310,258,190,189
Time:,1.1806070804595947,1.4447407722473145,3.0220377445220947,3.156479835510254,Traffic:,212,212,212,212
Time:,1.2294259071350098,1.4894835948944092,3.0782456398010254,3.2132670879364014,Traffic:,200,200,200,200
Time:,1.2702929973602295,1.5326967239379883,3.1625635623931885,3.298266887664795,Traffic:,170,170,170,170
Time:,1.2937970161437988,1.5562529563903809,3.212533712387085,3.357571840286255,Traffic:,91,91,88,88
Time:,1.3373181819915771,1.6011970043182373,3.300792694091797,3.4548637866973877,Traffic:,171,171,161,161
Time:,0.001516103744506836,0.001405954360961914,0.0013229846954345703,0.0012748241424560547,Traffic:,18,18,18,18
Time:,0.00939798355102539,0.00995182991027832,0.00842595100402832,0.008567094802856445,Traffic:,53,53,53,53
Time:,0.03584623336791992,0.04528975486755371,0.04915022850036621,0.04839920997619629,Traffic:,80,78,70,70
Time:,0.06488227844238281,0.07566452026367188,0.09678030014038086,0.09798240661621094,Traffic:,128,81,81,81
Time:,0.09184145927429199,0.10365962982177734,0.14309930801391602,0.14418363571166992,Traffic:,105,105,105,105
Time:,0.11108922958374023,0.12363862991333008,0.17892003059387207,0.1837785243988037,Traffic:,61,61,61,61
Time:,0.14580702781677246,0.15910744667053223,0.2435312271118164,0.2574937343597412,Traffic:,115,115,115,115
Time:,0.26705217361450195,0.42983031272888184,0.5922672748565674,0.6067736148834229,Traffic:,427,415,415,415
Time:,0.5885453224182129,0.9679641723632812,2.058640241622925,2.1340715885162354,Traffic:,698,652,613,613
Time:,0.6068665981292725,0.9861152172088623,2.088637113571167,2.1690986156463623,Traffic:,61,61,61,61
Time:,1.0827374458312988,1.4572360515594482,2.962001085281372,3.0942935943603516,Traffic:,329,184,171,174
Time:,1.1661763191223145,1.538377046585083,3.052852153778076,3.1824116706848145,Traffic:,183,183,183,183
Time:,1.2173802852630615,1.5845673084259033,3.107274055480957,3.2385637760162354,Traffic:,183,183,183,183
Time:,1.2569084167480469,1.630676031112671,3.195608139038086,3.3247640132904053,Traffic:,171,171,167,167
Time:,1.2803435325622559,1.6553120613098145,3.2422702312469482,3.381967306137085,Traffic:,93,93,93,93
Time:,1.323486328125,1.6990423202514648,3.320024251937866,3.4671082496643066,Traffic:,166,166,166,166
Time:,0.0015568733215332031,0.0013871192932128906,0.0013308525085449219,0.0012509822845458984,Traffic:,11,11,11,11
Time:,0.008629798889160156,0.008968353271484375,0.009062767028808594,0.00832509994506836,Traffic:,33,33,33,33
Time:,0.07246088981628418,0.040499210357666016,0.04841876029968262,0.051464080810546875,Traffic:,51,51,51,51
Time:,0.10171890258789062,0.06951713562011719,0.08749175071716309,0.0923759937286377,Traffic:,106,69,69,69
Time:,0.12756657600402832,0.10522222518920898,0.13178181648254395,0.1368720531463623,Traffic:,119,119,111,111
Time:,0.1455378532409668,0.12433028221130371,0.16089987754821777,0.16532421112060547,Traffic:,89,89,89,89
Time:,0.18001389503479004,0.16103243827819824,0.2258298397064209,0.2392430305480957,Traffic:,107,107,107,106
Time:,0.3073115348815918,0.41661834716796875,0.5760138034820557,0.5859031677246094,Traffic:,387,381,381,380
Time:,0.6350297927856445,0.9749734401702881,1.9447739124298096,2.0546340942382812,Traffic:,696,674,629,629
Time:,0.6539497375488281,0.9960017204284668,1.9780128002166748,2.0891380310058594,Traffic:,75,75,72,72
Time:,1.12367844581604,1.6195216178894043,3.008938789367676,3.1686532497406006,Traffic:,333,245,216,216
Time:,1.2073841094970703,1.7056756019592285,3.1036088466644287,3.263308048248291,Traffic:,207,207,207,207
Time:,1.252284049987793,1.7518746852874756,3.1598989963531494,3.318432092666626,Traffic:,198,198,197,197
Time:,1.2933180332183838,1.795623540878296,3.238785982131958,3.4059650897979736,Traffic:,168,168,168,168
Time:,1.3172168731689453,1.8195898532867432,3.299537181854248,3.4756369590759277,Traffic:,118,118,118,118
Time:,1.3604528903961182,1.8618969917297363,3.381819248199463,3.577559232711792,Traffic:,185,185,185,185
Time:,0.0014231204986572266,0.0013408660888671875,0.0013251304626464844,0.001260995864868164,Traffic:,7,7,7,7
Time:,0.008203983306884766,0.00804901123046875,0.009299039840698242,0.00910186767578125,Traffic:,40,40,40,40
Time:,0.03626203536987305,0.07856607437133789,0.04417896270751953,0.04828381538391113,Traffic:,68,60,50,50
Time:,0.06685090065002441,0.10986113548278809,0.08939671516418457,0.09395098686218262,Traffic:,131,103,103,103
Time:,0.09115314483642578,0.14520502090454102,0.132063627243042,0.1384890079498291,Traffic:,104,104,104,104
Time:,0.10991549491882324,0.1646878719329834,0.16211986541748047,0.17130494117736816,Traffic:,74,74,74,74
Time:,0.14702129364013672,0.20035982131958008,0.23796606063842773,0.25942182540893555,Traffic:,113,105,105,105
Time:,0.2723844051361084,0.47264719009399414,0.5779659748077393,0.6009635925292969,Traffic:,421,404,403,403
Time:,0.5971074104309082,0.8400020599365234,1.8881759643554688,2.007899761199951,Traffic:,626,599,565,565
Time:,0.6154353618621826,0.8609819412231445,1.9174671173095703,2.040313720703125,Traffic:,78,78,78,78
Time:,1.0832741260528564,1.3845758438110352,2.894868850708008,3.0366945266723633,Traffic:,344,215,196,196
Time:,1.1729581356048584,1.4537017345428467,2.976419687271118,3.1276044845581055,Traffic:,184,184,184,184
Time:,1.2209224700927734,1.4983916282653809,3.0324947834014893,3.1879637241363525,Traffic:,198,198,198,198
Time:,1.2628693580627441,1.5429527759552002,3.1130807399749756,3.2764697074890137,Traffic:,143,143,143,143
Time:,1.2879033088684082,1.568077564239502,3.1670005321502686,3.345271587371826,Traffic:,92,92,92,92
Time:,1.3313753604888916,1.6116693019866943,3.24424147605896,3.4297878742218018,Traffic:,166,166,141,141
Time:,0.0016019344329833984,0.0015633106231689453,0.0014700889587402344,0.0015060901641845703,Traffic:,13,13,13,13
Time:,0.010102987289428711,0.009166240692138672,0.008352041244506836,0.008335113525390625,Traffic:,49,49,49,49
Time:,0.0356907844543457,0.04275989532470703,0.05190920829772949,0.052416324615478516,Traffic:,64,64,61,62
Time:,0.06417274475097656,0.07193470001220703,0.09958910942077637,0.09902119636535645,Traffic:,115,84,84,84
Time:,0.08744359016418457,0.10353779792785645,0.14461612701416016,0.1448993682861328,Traffic:,108,108,108,108
Time:,0.10545754432678223,0.1194770336151123,0.16981029510498047,0.1744523048400879,Traffic:,66,66,66,66
Time:,0.142303466796875,0.1575617790222168,0.24703526496887207,0.24990129470825195,Traffic:,146,146,144,144
Time:,0.2674872875213623,0.4110419750213623,0.6024980545043945,0.6086843013763428,Traffic:,422,382,382,382
Time:,0.5898172855377197,0.8022749423980713,1.9446320533752441,2.0499913692474365,Traffic:,616,591,571,571
Time:,0.6082191467285156,0.8223860263824463,1.9747397899627686,2.0838422775268555,Traffic:,74,74,74,74
Time:,1.0808782577514648,1.3702309131622314,2.942438840866089,3.1354310512542725,Traffic:,311,234,202,203
Time:,1.169081211090088,1.4519026279449463,3.0324747562408447,3.229933977127075,Traffic:,193,193,193,193
Time:,1.212860107421875,1.5004174709320068,3.090920925140381,3.2909936904907227,Traffic:,199,199,199,199
Time:,1.254934310913086,1.555396318435669,3.1752870082855225,3.380095958709717,Traffic:,180,180,170,170
Time:,1.2780921459197998,1.5808861255645752,3.224384069442749,3.4348559379577637,Traffic:,94,94,87,87
Time:,1.3211913108825684,1.6260099411010742,3.3183679580688477,3.533374071121216,Traffic:,175,173,173,173
Time:,0.0015807151794433594,0.0013608932495117188,0.0013546943664550781,0.0012922286987304688,Traffic:,12,12,12,12
Time:,0.008756637573242188,0.009042978286743164,0.008813858032226562,0.008561372756958008,Traffic:,30,30,30,30
Time:,0.03404879570007324,0.04943513870239258,0.055397748947143555,0.05439043045043945,Traffic:,101,91,79,80
Time:,0.06295490264892578,0.07859349250793457,0.09719467163085938,0.0982503890991211,Traffic:,130,99,99,99
Time:,0.08966207504272461,0.10151028633117676,0.14007353782653809,0.14125943183898926,Traffic:,87,87,87,87
Time:,0.10769295692443848,0.12005829811096191,0.16731953620910645,0.17056822776794434,Traffic:,73,73,73,73
